system:index,AOI_reduction_sample_count,aggregation_method,aggregation_mode,all_source_element_count,analysis_scale_description,analysis_scale_m,aoi_id,availability_status,coverage_method,daily_composite_count,footprint_metadata,is_valid_month,l3_grid_spacing_m,metadata_selected_source_element_count,month,month_of_year,pollutant,processing_branch,quality_description,reduction_crs,source_band,source_collection,source_element_count,source_selection_mode,support_count_max,support_count_mean,support_count_median,support_count_min,support_count_p10,support_count_p90,system_time_start,temporal_support_description,temporal_support_fraction_mean,temporal_support_mode,total_aoi_area_km2,total_aoi_area_m2,valid_area_fraction,valid_area_km2,valid_area_m2,valid_area_percent,year,.geo
2_0000000000000000000d,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,440,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,440,2024-05,5,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,440,NATIVE_L3_INGESTION_QA,30.0,26.82429689765149,27.0,25.0,25.0,28.0,1714521600000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c,698,daily-first calendar-month mean,DAILY_FIRST,439,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,439,2024-05,5,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,439,PRODUCT_QUALITY_NOMINAL,23.0,18.570560004710877,18.000000000000014,16.0,17.0,20.0,1714521600000,valid calendar days contributing to the monthly daily-first composite,0.599050318555295,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000f,698,daily-first calendar-month mean,DAILY_FIRST,426,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,426,2024-06,6,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,426,PRODUCT_QUALITY_NOMINAL,25.0,20.87110617124012,20.999999999999993,16.0,19.000000000000004,22.999999999999996,1717200000000,valid calendar days contributing to the monthly daily-first composite,0.6957035414956152,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011,698,daily-first calendar-month mean,DAILY_FIRST,426,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,426,2024-06,6,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,426,NATIVE_L3_MASK,28.0,24.964190024732073,24.999999999999993,22.0,23.0,26.999999999999996,1717200000000,valid calendar days contributing to the monthly daily-first composite,0.8321396632398833,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,426,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,426,2024-06,6,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,426,NATIVE_L3_INGESTION_QA,32.0,29.69440417512323,30.0,27.0,28.0,32.0,1717200000000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012,698,daily-first calendar-month mean,DAILY_FIRST,438,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,438,2024-07,7,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,438,PRODUCT_QUALITY_NOMINAL,27.0,22.057170827935447,22.000000000000004,17.0,20.000000000000007,24.0,1719792000000,valid calendar days contributing to the monthly daily-first composite,0.711521633074675,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000014,698,daily-first calendar-month mean,DAILY_FIRST,438,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,438,2024-07,7,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,438,NATIVE_L3_MASK,30.0,26.962327758803436,27.000000000000004,24.0,25.0,27.999999999999993,1719792000000,valid calendar days contributing to the monthly daily-first composite,0.8697524963879298,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,438,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,438,2024-07,7,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,438,NATIVE_L3_INGESTION_QA,36.0,31.43142939982603,32.0,28.0,29.0,33.0,1719792000000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000016,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,436,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,436,2024-08,8,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,436,NATIVE_L3_INGESTION_QA,35.0,32.270513192229636,32.0,30.0,31.0,34.0,1722470400000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017,698,daily-first calendar-month mean,DAILY_FIRST,436,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,436,2024-08,8,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,436,NATIVE_L3_MASK,27.0,23.36361294311622,22.999999999999982,19.0,20.999999999999996,26.00000000000001,1722470400000,valid calendar days contributing to the monthly daily-first composite,0.7536649252789842,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000015,698,daily-first calendar-month mean,DAILY_FIRST,436,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,436,2024-08,8,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,436,PRODUCT_QUALITY_NOMINAL,26.0,22.58043811094101,22.99999999999999,18.0,20.999999999999993,23.99999999999999,1722470400000,valid calendar days contributing to the monthly daily-first composite,0.7284012228003054,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000019,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,423,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,423,2024-09,9,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,423,NATIVE_L3_INGESTION_QA,36.0,31.281240939402714,31.0,25.0,29.0,35.0,1725148800000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018,698,daily-first calendar-month mean,DAILY_FIRST,424,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,424,2024-09,9,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,424,PRODUCT_QUALITY_NOMINAL,26.0,22.710141620539382,23.0,19.0,21.0,24.999999999999996,1725148800000,valid calendar days contributing to the monthly daily-first composite,0.7570047196877845,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001a,698,daily-first calendar-month mean,DAILY_FIRST,424,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,424,2024-09,9,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,424,NATIVE_L3_MASK,23.0,19.401366152396644,18.999999999999993,15.0,17.000000000000004,21.0,1725148800000,valid calendar days contributing to the monthly daily-first composite,0.646712211479818,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d,698,daily-first calendar-month mean,DAILY_FIRST,440,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,440,2024-10,10,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,440,NATIVE_L3_MASK,23.0,18.751810740784347,18.999999999999986,14.0,17.0,20.999999999999996,1727740800000,valid calendar days contributing to the monthly daily-first composite,0.6048971171805752,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001b,698,daily-first calendar-month mean,DAILY_FIRST,440,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,440,2024-10,10,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,440,PRODUCT_QUALITY_NOMINAL,21.0,17.3666529266282,16.999999999999996,14.0,14.999999999999996,20.000000000000004,1727740800000,valid calendar days contributing to the monthly daily-first composite,0.5602146040982975,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001c,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,440,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,440,2024-10,10,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,440,NATIVE_L3_INGESTION_QA,19.0,16.00695853870687,16.0,12.0,13.0,18.0,1727740800000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020,698,daily-first calendar-month mean,DAILY_FIRST,426,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,426,2024-11,11,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,426,NATIVE_L3_MASK,21.0,17.97141090566481,18.0,14.0,16.0,18.999999999999996,1730419200000,valid calendar days contributing to the monthly daily-first composite,0.5990470384152504,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001f,0,orbital-first calendar-month mean,ORBITAL_MONTHLY,425,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,NA_NO_VALID_FINAL_RASTER_DATA,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,0,1113.2,425,2024-11,11,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,425,NATIVE_L3_INGESTION_QA,0.0,0.0,0.0,0.0,0.0,0.0,1730419200000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,0.0,0.0,0.0,0.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001e,698,daily-first calendar-month mean,DAILY_FIRST,426,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,426,2024-11,11,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,426,PRODUCT_QUALITY_NOMINAL,11.0,9.72028471322577,9.999999999999993,8.0,9.0,10.999999999999996,1730419200000,valid calendar days contributing to the monthly daily-first composite,0.3240095009307107,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023,698,daily-first calendar-month mean,DAILY_FIRST,438,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,438,2024-12,12,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,438,NATIVE_L3_MASK,24.0,20.924515663643845,21.0,18.0,19.999999999999996,21.999999999999993,1733011200000,valid calendar days contributing to the monthly daily-first composite,0.6749843732492161,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021,698,daily-first calendar-month mean,DAILY_FIRST,438,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,437,2024-12,12,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,437,PRODUCT_QUALITY_NOMINAL,6.0,4.584744140855024,4.999999999999999,3.0,4.0,4.999999999999999,1733011200000,valid calendar days contributing to the monthly daily-first composite,0.14789496787803233,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000022,0,orbital-first calendar-month mean,ORBITAL_MONTHLY,438,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,NA_NO_VALID_FINAL_RASTER_DATA,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,0,1113.2,438,2024-12,12,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,438,NATIVE_L3_INGESTION_QA,0.0,0.0,0.0,0.0,0.0,0.0,1733011200000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,0.0,0.0,0.0,0.0,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
